,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,region
0,100,Fail,True,True,True,False,True,True,5,1,0,4,0,1,0,"[{'championId': 16, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 350, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",eun1
1,200,Win,False,False,False,True,False,False,7,1,2,1,0,0,0,"[{'championId': 223, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 76, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 55, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,[],eun1
1,200,Win,True,True,True,False,False,False,4,1,0,0,0,0,0,[],eun1
0,100,Fail,True,True,False,False,True,True,3,0,0,1,0,1,0,[],eun1
1,200,Win,False,False,True,False,False,False,7,1,0,1,0,0,0,[],eun1
0,100,Win,False,False,True,False,False,False,7,1,0,2,0,0,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 157, 'pickTurn': 3}, {'championId': 67, 'pickTurn': 4}, {'championId': 19, 'pickTurn': 5}]",eun1
1,200,Fail,True,True,False,False,True,True,2,0,0,1,0,1,0,"[{'championId': 240, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 16, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,True,False,True,False,5,1,0,2,0,0,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 238, 'pickTurn': 3}, {'championId': 53, 'pickTurn': 4}, {'championId': 67, 'pickTurn': 5}]",eun1
1,200,Win,True,False,False,True,False,True,7,2,1,3,0,1,0,"[{'championId': 157, 'pickTurn': 6}, {'championId': 201, 'pickTurn': 7}, {'championId': 53, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 133, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 63, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 238, 'pickTurn': 4}, {'championId': 142, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,False,True,True,10,2,0,1,0,1,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 154, 'pickTurn': 9}, {'championId': 63, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,False,True,True,True,3,0,1,2,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 11, 'pickTurn': 3}, {'championId': 10, 'pickTurn': 4}, {'championId': 69, 'pickTurn': 5}]",eun1
1,200,Win,True,False,True,False,False,False,9,2,0,2,0,0,0,"[{'championId': 107, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 53, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 24, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 238, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",eun1
1,200,Win,True,True,False,False,True,True,5,0,0,2,0,1,0,"[{'championId': 107, 'pickTurn': 6}, {'championId': 55, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 117, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,True,True,True,9,1,1,3,0,1,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 245, 'pickTurn': 2}, {'championId': 53, 'pickTurn': 3}, {'championId': 102, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,4,0,0,2,0,1,0,"[{'championId': 120, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': 44, 'pickTurn': 9}, {'championId': 876, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,True,False,True,9,2,1,1,0,1,0,"[{'championId': 60, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 30, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,True,False,1,0,0,2,0,0,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 121, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",eun1
0,100,Win,True,True,False,False,True,True,3,0,0,1,0,1,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 9, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 98, 'pickTurn': 4}, {'championId': 117, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 555, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 121, 'pickTurn': 9}, {'championId': 53, 'pickTurn': 10}]",eun1
0,100,Win,True,False,True,True,True,True,9,3,1,3,0,1,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 98, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",eun1
1,200,Fail,False,True,False,False,False,False,3,0,0,2,0,0,0,"[{'championId': 24, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,True,False,False,False,2,1,0,0,0,0,0,[],eun1
1,200,Win,False,True,False,False,False,False,4,2,0,0,0,0,0,[],eun1
0,100,Win,True,True,True,False,False,False,4,3,0,0,0,0,0,[],eun1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,[],eun1
0,100,Win,False,True,True,False,False,False,4,1,0,0,0,0,0,[],eun1
1,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,[],eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 22, 'pickTurn': 2}, {'championId': 235, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",eun1
1,200,Win,True,True,False,False,True,True,6,0,0,3,0,1,0,"[{'championId': 350, 'pickTurn': 6}, {'championId': 67, 'pickTurn': 7}, {'championId': 103, 'pickTurn': 8}, {'championId': 235, 'pickTurn': 9}, {'championId': 267, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 134, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 83, 'pickTurn': 3}, {'championId': 67, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,True,True,False,7,1,1,4,0,0,0,"[{'championId': 25, 'pickTurn': 6}, {'championId': 875, 'pickTurn': 7}, {'championId': 267, 'pickTurn': 8}, {'championId': 38, 'pickTurn': 9}, {'championId': 67, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,True,True,0,0,0,1,0,1,0,"[{'championId': 157, 'pickTurn': 1}, {'championId': 20, 'pickTurn': 2}, {'championId': 164, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,False,False,False,9,2,0,2,0,1,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': 38, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 67, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",eun1
0,100,Win,True,False,True,False,False,False,4,2,0,0,0,0,0,[],eun1
1,200,Fail,False,True,False,False,False,False,1,0,0,0,0,0,0,[],eun1
0,100,Win,False,True,True,False,False,False,4,2,0,0,0,0,0,[],eun1
1,200,Fail,True,False,False,False,False,False,2,1,0,0,0,0,0,[],eun1
0,100,Fail,True,True,False,False,False,True,4,0,0,1,0,1,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 145, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 876, 'pickTurn': 4}, {'championId': 58, 'pickTurn': 5}]",eun1
1,200,Win,False,False,True,False,True,False,7,2,0,1,0,1,0,"[{'championId': 50, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 67, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 157, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 53, 'pickTurn': 5}]",eun1
1,200,Win,False,True,False,False,False,True,5,0,0,2,0,1,0,"[{'championId': 18, 'pickTurn': 6}, {'championId': 517, 'pickTurn': 7}, {'championId': 67, 'pickTurn': 8}, {'championId': 555, 'pickTurn': 9}, {'championId': 238, 'pickTurn': 10}]",eun1
0,100,Win,False,True,True,False,True,True,5,1,0,2,0,2,0,"[{'championId': 164, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 120, 'pickTurn': 3}, {'championId': 79, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 90, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 38, 'pickTurn': 10}]",eun1
0,100,Win,True,False,False,True,False,False,3,0,1,1,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 222, 'pickTurn': 2}, {'championId': 121, 'pickTurn': 3}, {'championId': 54, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",eun1
1,200,Fail,False,True,False,False,True,False,3,0,0,3,0,0,0,"[{'championId': 117, 'pickTurn': 6}, {'championId': 120, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,True,True,True,10,2,2,4,0,1,0,"[{'championId': 20, 'pickTurn': 1}, {'championId': 245, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 350, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 38, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 117, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,3,0,0,2,0,0,0,"[{'championId': 105, 'pickTurn': 1}, {'championId': 99, 'pickTurn': 2}, {'championId': 89, 'pickTurn': 3}, {'championId': 245, 'pickTurn': 4}, {'championId': 117, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,True,True,True,10,2,2,3,0,1,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 67, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 24, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,True,4,0,0,0,0,2,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,True,True,False,9,1,2,5,0,0,0,"[{'championId': 8, 'pickTurn': 6}, {'championId': 11, 'pickTurn': 7}, {'championId': 25, 'pickTurn': 8}, {'championId': 105, 'pickTurn': 9}, {'championId': 555, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,True,False,3,0,0,2,0,0,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 157, 'pickTurn': 3}, {'championId': 25, 'pickTurn': 4}, {'championId': 11, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,True,False,True,7,1,1,1,0,1,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,True,True,True,10,2,1,3,0,1,0,"[{'championId': 238, 'pickTurn': 1}, {'championId': 99, 'pickTurn': 2}, {'championId': 75, 'pickTurn': 3}, {'championId': 122, 'pickTurn': 4}, {'championId': 84, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 122, 'pickTurn': 8}, {'championId': 25, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,True,False,False,False,8,2,1,3,0,0,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 157, 'pickTurn': 3}, {'championId': 39, 'pickTurn': 4}, {'championId': 11, 'pickTurn': 5}]",eun1
1,200,Win,True,True,False,True,True,False,9,1,2,4,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 238, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 120, 'pickTurn': 9}, {'championId': 69, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 33, 'pickTurn': 1}, {'championId': 235, 'pickTurn': 2}, {'championId': 427, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 517, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,False,True,False,8,2,0,3,0,1,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 91, 'pickTurn': 8}, {'championId': 54, 'pickTurn': 9}, {'championId': 11, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,False,False,False,False,2,1,0,0,0,0,0,[],eun1
1,200,Win,True,False,True,False,False,False,4,2,0,0,0,0,0,[],eun1
0,100,Fail,False,False,False,True,False,False,1,0,1,0,0,0,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 114, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,False,True,True,9,1,0,4,0,1,0,"[{'championId': 54, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 121, 'pickTurn': 9}, {'championId': 9, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 202, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 4}, {'championId': 22, 'pickTurn': 5}]",eun1
1,200,Win,False,True,False,False,True,False,2,0,0,2,0,0,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 238, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,False,True,True,5,1,0,1,0,1,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 28, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 67, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 876, 'pickTurn': 6}, {'championId': 69, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 120, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",eun1
0,100,Win,True,True,False,False,False,False,3,0,0,0,0,0,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 9, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 121, 'pickTurn': 7}, {'championId': 38, 'pickTurn': 8}, {'championId': 120, 'pickTurn': 9}, {'championId': 876, 'pickTurn': 10}]",eun1
0,100,Win,False,True,True,False,True,False,8,1,0,4,0,0,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 121, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,3,0,0,1,0,0,0,"[{'championId': 111, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 134, 'pickTurn': 8}, {'championId': 245, 'pickTurn': 9}, {'championId': 122, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,True,2,0,0,1,0,1,0,"[{'championId': 120, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 98, 'pickTurn': 4}, {'championId': 58, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,True,True,False,7,1,1,3,0,1,0,"[{'championId': 120, 'pickTurn': 6}, {'championId': 36, 'pickTurn': 7}, {'championId': 35, 'pickTurn': 8}, {'championId': 84, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 75, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 145, 'pickTurn': 5}]",eun1
1,200,Win,True,True,False,False,True,False,6,0,0,2,0,0,0,"[{'championId': 8, 'pickTurn': 6}, {'championId': 235, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 11, 'pickTurn': 9}, {'championId': 117, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 25, 'pickTurn': 1}, {'championId': 69, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': 24, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}]",eun1
1,200,Win,False,True,False,False,True,True,7,0,0,3,0,2,0,"[{'championId': 157, 'pickTurn': 6}, {'championId': 421, 'pickTurn': 7}, {'championId': 107, 'pickTurn': 8}, {'championId': 98, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",eun1
0,100,Fail,True,True,False,False,False,False,4,0,0,3,0,0,0,"[{'championId': 22, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': 104, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 72, 'pickTurn': 5}]",eun1
1,200,Win,False,False,True,True,True,False,10,2,1,1,0,0,0,"[{'championId': 24, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 141, 'pickTurn': 8}, {'championId': 69, 'pickTurn': 9}, {'championId': 8, 'pickTurn': 10}]",eun1
0,100,Win,False,True,True,True,True,True,11,1,2,3,0,1,0,"[{'championId': 38, 'pickTurn': 1}, {'championId': 98, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,6,0,0,2,0,0,0,"[{'championId': 141, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 164, 'pickTurn': 9}, {'championId': 117, 'pickTurn': 10}]",eun1
0,100,Win,True,False,False,True,True,False,3,0,1,4,0,1,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",eun1
1,200,Fail,False,True,False,False,False,True,3,0,0,0,0,1,0,"[{'championId': 22, 'pickTurn': 6}, {'championId': 120, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 84, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 69, 'pickTurn': 1}, {'championId': 92, 'pickTurn': 2}, {'championId': 876, 'pickTurn': 3}, {'championId': 154, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,True,True,True,11,5,1,3,0,2,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 69, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",eun1
0,100,Win,False,True,True,False,True,True,11,4,0,4,0,1,0,"[{'championId': 142, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 84, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 53, 'pickTurn': 8}, {'championId': 22, 'pickTurn': 9}, {'championId': 121, 'pickTurn': 10}]",eun1
0,100,Win,False,False,True,False,False,False,6,1,0,3,0,1,0,"[{'championId': 55, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 432, 'pickTurn': 3}, {'championId': 25, 'pickTurn': 4}, {'championId': 421, 'pickTurn': 5}]",eun1
1,200,Fail,True,True,False,True,True,True,5,1,1,1,0,1,0,"[{'championId': 120, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 131, 'pickTurn': 10}]",eun1
0,100,Win,False,True,False,True,True,False,8,0,1,2,0,0,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 201, 'pickTurn': 2}, {'championId': 114, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,True,1,0,0,1,0,1,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 8, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 84, 'pickTurn': 9}, {'championId': 81, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,3,0,0,2,0,1,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 120, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 85, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,True,True,True,8,1,1,2,0,1,0,"[{'championId': 120, 'pickTurn': 6}, {'championId': 201, 'pickTurn': 7}, {'championId': 114, 'pickTurn': 8}, {'championId': 121, 'pickTurn': 9}, {'championId': 38, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 157, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 8, 'pickTurn': 4}, {'championId': 11, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,False,True,True,9,2,0,2,0,1,0,"[{'championId': 157, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 114, 'pickTurn': 8}, {'championId': 38, 'pickTurn': 9}, {'championId': 111, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,True,True,True,11,5,1,4,0,2,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 555, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,5,0,0,0,0,0,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 120, 'pickTurn': 8}, {'championId': 114, 'pickTurn': 9}, {'championId': 111, 'pickTurn': 10}]",eun1
0,100,Win,False,False,False,False,True,False,4,0,0,4,0,0,0,"[{'championId': 11, 'pickTurn': 1}, {'championId': 111, 'pickTurn': 2}, {'championId': 39, 'pickTurn': 3}, {'championId': 91, 'pickTurn': 4}, {'championId': 119, 'pickTurn': 5}]",eun1
1,200,Fail,True,True,True,True,False,True,9,6,4,4,0,1,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 9, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 120, 'pickTurn': 9}, {'championId': 111, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,True,False,1,0,0,1,0,0,0,"[{'championId': 111, 'pickTurn': 1}, {'championId': 53, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",eun1
1,200,Win,False,True,False,False,False,True,4,0,0,2,0,1,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 120, 'pickTurn': 8}, {'championId': 8, 'pickTurn': 9}, {'championId': 122, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,2,0,0,2,0,0,0,"[{'championId': 517, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 238, 'pickTurn': 3}, {'championId': 54, 'pickTurn': 4}, {'championId': 154, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,True,True,False,7,1,1,1,0,0,0,"[{'championId': 266, 'pickTurn': 6}, {'championId': 122, 'pickTurn': 7}, {'championId': 89, 'pickTurn': 8}, {'championId': 24, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 121, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': 246, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,False,True,True,8,1,0,2,0,1,0,"[{'championId': 121, 'pickTurn': 6}, {'championId': 25, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,False,True,True,11,3,0,3,0,2,0,"[{'championId': 58, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 84, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 421, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 164, 'pickTurn': 6}, {'championId': 121, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 421, 'pickTurn': 10}]",eun1
